Account,date,total_closed_pnl,mean_closed_pnl,trade_count,total_size_usd,performance_category,value,classification,sentiment_score,classification_score
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-09,16971.059452039954,120.36212377333301,141,1432708.93,high,46.0,Neutral,50,50
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-10,9280.896656039955,193.35201366749905,48,1537560.0,high,43.0,Fear,30,30
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-11,0.0,0.0,6,807600.01,low,47.0,Neutral,50,50
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-24,9113.309363439987,154.46287056677943,59,1603504.46,high,49.0,Neutral,50,50
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-25,36863.012002999836,168.32425572146045,219,2898197.14,high,25.0,Fear,30,30
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-28,1023.3153137199935,18.605732976727154,55,1372739.97,high,16.0,Extreme Fear,10,10
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-01,9482.221441,210.7160320222222,45,134360.89,high,20.0,Extreme Fear,10,10
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-03,215094.4944907991,335.5608338390001,641,5365898.24,high,33.0,Fear,30,30
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-24,3247.5252274399872,649.5050454879974,5,398200.0,high,45.0,Neutral,50,50
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-04-12,10641.285594759947,343.2672772503209,31,666240.85,high,43.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-11-30,10751.241429439988,195.47711689890886,55,135847.3,high,84.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-01,0.0,0.0,1,0.06,low,81.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-06,0.0,0.0,34,48513.58,low,72.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-07,2212.6579287199934,85.10222802769205,26,52028.630000000005,high,75.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-09,0.0,0.0,46,52066.88,low,78.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-10,2517.787385,39.340427890625,64,54584.72,high,78.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-18,1388.0914437199935,23.526973622372772,59,112897.91,high,81.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-19,0.0,0.0,1,0.11,low,75.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-20,1245.51851,36.63289735294118,34,341740.77999999997,high,74.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-13,0.0,0.0,13,36997.54,low,61.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-17,2270.967422439987,133.58631896705805,17,41490.68,high,75.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-18,1047.030992,26.84694851282051,39,84021.26999999999,high,77.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-19,4842.054317,39.04882513709678,124,272092.55,high,77.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-24,1693.493165,4.99555505899705,339,588968.28,high,75.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-25,1206.5997347199934,22.34443953185173,54,129509.91,high,75.0,Extreme Greed,90,90
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-27,0.0,0.0,44,66856.49,low,71.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-28,6899.2458320000005,123.20081842857144,56,73755.74,high,72.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-29,0.0,0.0,46,73735.48,low,72.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-30,7372.485101,134.04518365454547,55,81107.93000000001,high,70.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-01,1162.002541,14.897468474358975,78,163388.11,high,68.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,6668.72525204,12.89888830181818,517,1443682.0,high,60.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,-3499.14947724,-28.218947397096777,124,75901.55,low,47.0,Neutral,50,50
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,355.5854,2.2363861635220124,159,427297.12,medium,46.0,Neutral,50,50
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,1129.8489260000001,7.061555787500001,160,262595.6,high,49.0,Neutral,50,50
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,-140.76689048,-140.76689048,1,82910.81,low,25.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-28,0.0,0.0,52,76066.87,low,16.0,Extreme Fear,10,10
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,2480.902379,22.55365799090909,110,219900.91,high,33.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,-306.79160348,-4.719870822769231,65,114173.17,low,15.0,Extreme Fear,10,10
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-07,0.0,0.0,37,55481.42,low,34.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,2099.019688,44.65999336170213,47,57580.5,high,28.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,656.540742,10.1006268,65,173973.68,medium,27.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,1264.56713552,23.859757273962263,53,176292.61,high,20.0,Extreme Fear,10,10
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,1591.753271,30.03308058490566,53,115769.39,high,34.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,-929.1965344,-34.41468645925926,27,115001.41,low,45.0,Neutral,50,50
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,0.0,0.0,42,61324.83,low,44.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,-4183.81389228,-43.13210198226804,97,56306.5,low,26.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,716.143949,4.620283541935484,155,113285.54,medium,34.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,0.0,0.0,1,54768.6,low,25.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,0.0,0.0,1,16.37,low,38.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,-95.985744,-1.0907470909090908,88,68679.46,low,29.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,-133.41237,-1.06729896,125,91365.76,low,30.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,951.934443,1.3816174789550073,689,528313.42,medium,33.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,371.503,0.9039002433090024,411,226906.97,medium,32.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,-1755.6706454,-2.911559942620232,603,581052.14,low,37.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,3434.689308,35.40916812371134,97,86106.24,high,39.0,Fear,30,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,3675.40254752,6.470779132957746,568,1472966.88,high,72.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,1904.38284152,2.800563002235294,680,1142252.43,high,63.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,1969.39321,5.967858212121212,330,1248337.1199999999,high,60.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,-4334.0222044,-12.822550900591716,338,96183.93,low,65.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,0.0,0.0,67,96167.16,low,61.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-30,5179.772745,62.40690054216868,83,101346.88,high,56.0,Greed,70,70
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,1243.853569,4.975414276,250,203876.44,high,53.0,Neutral,50,50
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,-1.0,-0.2,5,30351.0,low,52.0,Neutral,50,50
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,1023.3153137199935,1023.3153137199935,1,1584.35,high,78.0,Extreme Greed,90,90
0x271b280974205ca63b716753467d5a371de622ab,2024-12-05,208.81746,52.204365,4,158123.95,medium,84.0,Extreme Greed,90,90
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,16445.944535439987,20.63481121134252,797,4886973.24,high,18.0,Extreme Fear,10,10
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,13039.796949439988,38.465477726961616,339,7423746.26,high,39.0,Fear,30,30
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,5942.547242,18.985773936102234,313,2716221.67,high,32.0,Fear,30,30
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,8277.307357,9.591317910776361,863,2657908.25,high,37.0,Fear,30,30
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,2638.012587,7.47312347592068,353,693974.34,high,39.0,Fear,30,30
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,-8720.65809,-14.681242575757578,594,4817869.23,low,47.0,Neutral,50,50
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,-6836.87744916,-14.577563857484009,469,9394438.39,low,72.0,Greed,70,70
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,7960.947531719994,113.7278218817142,70,1092249.57,high,63.0,Greed,70,70
0x271b280974205ca63b716753467d5a371de622ab,2025-04-25,0.0,0.0,1,0.17,low,60.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,159.100072,1.7107534623655916,93,34754.56,medium,86.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,161.289904,1.6977884631578948,95,33584.67,medium,90.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,147.410285,0.9099400308641975,162,108044.6,medium,83.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,233.36546,1.0956124882629108,213,190840.29,medium,90.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,-316.245208,-0.7770152530712531,407,874868.16,low,83.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,780.001314,1.748881869955157,446,325137.18,medium,82.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,141.21958999999998,0.32614224018475746,433,182730.29,medium,94.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,673.6312,4.318148717948718,156,52019.64,medium,93.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,108.321127,1.5698714057971015,69,13851.0,medium,80.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,464.281002,2.06347112,225,72982.65,medium,82.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,-482.60853148,-2.2240024492165897,217,219729.39,low,79.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,293.34948952,1.7357957959763315,169,187730.65,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,165.532644,0.7996746086956522,207,195837.9,medium,77.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,7770.402406439987,37.72040003126207,206,80123.45,high,78.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,5169.581505719993,33.56871107610385,154,48590.47,high,84.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,4458.25495,23.099766580310877,193,47695.56,high,81.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,1283.846047,9.170328907142856,140,19651.71,high,80.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,1190.358719,15.261009217948718,78,7205.03,high,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,8953.965211439987,79.9461179592856,112,18567.68,high,78.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,8889.02677415998,90.70435483836714,98,25406.1,high,84.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,389.176232,5.640235246376812,69,8956.57,medium,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,3255.5223527199937,37.85491107813946,86,13732.33,high,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,554.009942,5.431470019607843,102,7922.52,medium,79.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,768.430838,3.6076565164319248,213,18772.08,medium,78.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,980.557461,6.245588923566879,157,18780.69,medium,78.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,1582.001112,17.010764645161288,93,11570.32,high,74.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,5806.86932,39.50251238095238,147,22071.36,high,83.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,1522.284412,9.82118975483871,155,13731.75,high,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,13281.73126,86.24500818181818,154,28880.56,high,83.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,5389.96219,39.3427897080292,137,17125.99,high,80.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,13190.248859,57.348908082608695,230,30184.81,high,83.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,4454.939378,24.612924740331493,181,20394.48,high,87.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,3624.489655,18.97638562827225,191,23859.85,high,81.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1525.329937,7.477107534313725,204,40188.99,high,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7812.716373,40.2717338814433,194,56183.31,high,74.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7465.899936,69.77476575700935,107,23041.15,high,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1174.025529,14.86108264556962,79,13811.95,high,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,122.889996,1.2935789052631579,95,20168.95,medium,70.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1555.956456,32.4157595,48,13556.33,high,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1593.33765252,24.14147958363636,66,18751.64,high,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,101.860928,1.2126300952380953,84,18806.8,medium,79.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,388.366016,5.320082410958904,73,16192.710000000001,medium,74.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,506.512551,8.039881761904761,63,10479.52,medium,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,115.51218300000001,3.3974171470588237,34,4793.72,medium,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,255.808312,2.046466496,125,56954.43,medium,65.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,496.221792,4.637586841121495,107,119958.51,medium,64.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,109.82694000000001,1.861473559322034,59,15537.51,medium,66.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,416.546688,4.124224633663366,101,21987.03,medium,70.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,250.581483,3.6316156956521737,69,14983.43,medium,74.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,232.66549799999999,2.872413555555555,81,12691.32,medium,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,87.752181,1.0701485487804878,82,8297.09,medium,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,114.68421000000001,1.4335526250000001,80,6566.03,medium,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,267.846227,2.6004488058252426,103,10681.19,medium,78.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,651.469355,4.37227755033557,149,73008.96,medium,70.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,571.688942,5.550378077669903,103,75026.01,medium,69.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,401.706348,4.782218428571428,84,43858.12,medium,50.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,157.228232,4.249411675675676,37,17918.2,medium,69.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,274.773033,4.361476714285714,63,28122.33,medium,62.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,53.846609,0.8827312950819672,61,34244.06,medium,61.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,894.564828,21.29916257142857,42,41818.27,medium,63.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,55.137803,2.9019896315789473,19,4560.2,medium,70.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,238.995461,2.747074264367816,87,11862.92,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,168.92152,2.413164571428571,70,8297.74,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,594.135892,2.293960972972973,259,50558.590000000004,medium,77.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,102.504343,0.5570888206521739,184,28651.9,medium,77.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,608.885905,3.6028751775147927,169,28690.59,medium,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.3738,4.557168085106383,94,24660.77,medium,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.467131,5.263099383928571,112,13532.53,medium,84.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.609892,1.8820482950819672,122,15723.44,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,2.8935698333333333,120,17405.58,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70498799999999,1.0568219322033896,118,28493.72,medium,75.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,2.577463386792453,106,35426.18,medium,73.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,972.6196875200001,3.6291779385074627,268,327978.27999999997,medium,71.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.55769,6.752037682119205,151,94256.64,high,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,3.6337810476190477,42,14317.3,medium,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,14.351246511627908,86,33889.56,high,70.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,15.426862326530612,49,18338.89,medium,76.0,Extreme Greed,90,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.536668000000001,0.06934643137254903,51,53933.29,medium,68.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-643.60559296,-7.072588933626373,91,120908.25,low,60.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.634046,5.861787280000001,75,93869.36,medium,44.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,26.90626197916667,48,54703.67,high,72.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,8.395309927710843,83,75729.73,medium,54.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,7.9750465777777775,45,65416.700000000004,medium,49.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,17.26751511111111,54,32228.93,medium,44.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,0.0,32,20168.09,low,44.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,1.831879411764706,17,11645.55,medium,46.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,10.158926000000001,43,46267.68,medium,43.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,14.471374902439024,41,40352.36,medium,47.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.780392,3.3691591864406782,59,42341.16,medium,46.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,6.839970238095238,42,27205.38,medium,50.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,8.613043234042554,47,25221.44,medium,48.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.653448,7.183716444444444,9,2320.4900000000002,medium,50.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,5.424089909090909,11,5536.66,medium,54.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,4.136595785714285,28,13067.380000000001,medium,51.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,1.2683193611111112,36,14575.84,medium,47.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,0.9374613636363637,22,11189.19,medium,44.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.142839,5.247978094339622,53,22754.77,medium,49.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.659533,6.361930462365591,93,29836.45,medium,55.0,Greed,70,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,7.035110310344827,58,30380.94,medium,49.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,1.6630983333333333,24,13213.73,medium,50.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,2.95483368852459,61,17227.04,medium,49.0,Neutral,50,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,3.434092448979592,49,43286.48,medium,25.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,1.8999341176470586,34,8237.21,medium,21.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,2.3973273,30,22953.21,medium,10.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,261.35159856,3.226562945185185,81,130540.14,medium,16.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,15.079345945945946,37,31087.87,medium,20.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,7872.153703719993,107.83772196876703,73,104558.43000000001,high,26.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,8.52878201724138,58,31141.85,medium,33.0,Fear,30,30
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,3.807770930232558,43,46953.82,medium,15.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35445200000004,16.821325076923078,26,28836.0,medium,20.0,Extreme Fear,10,10
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,13.879488571428572,21,17989.23,medium,25.0,Fear,30,30
